order_id,customer_id,order_date
51165,547,2025-02-21
51166,463,2025-01-19
51167,203,2025-04-15
51168,827,2025-02-27
51169,759,2025-11-16
51170,684,2025-04-09
51171,354,2025-08-20
51172,644,2025-02-16
51173,954,2025-06-11
51174,650,2025-12-07
51175,495,2025-08-23
51176,271,2025-04-16
51177,523,2025-09-30
51178,372,2025-07-02
51179,612,2025-03-27
51180,46,2025-12-30
51181,191,2025-12-09
51182,787,2025-07-26
51183,381,2025-01-13
51184,433,2025-05-31
51185,544,2025-07-07
51186,439,2025-12-06
51187,759,2025-09-25
51188,246,2025-03-23
51189,759,2025-07-06
51190,210,2025-03-07
51191,371,2025-06-22
51192,588,2025-07-15
51193,886,2025-07-06
51194,233,2025-06-05
51195,588,2025-06-09
51196,65,2025-10-18
51197,76,2025-07-04
51198,768,2025-01-16
51199,719,2025-09-28
51200,377,2025-08-14
51201,623,2025-09-11
51202,381,2025-09-17
51203,278,2025-03-05
51204,432,2025-12-21
51205,312,2025-12-28
51206,816,2025-02-23
51207,412,2025-03-21
51208,321,2025-03-31
51209,537,2025-12-19
51210,759,2025-12-07
51211,274,2025-04-07
51212,940,2025-08-19
51213,464,2025-03-30
51214,661,2025-01-14
51215,958,2025-03-26
51216,432,2025-01-29
51217,200,2025-11-06
51218,748,2025-10-14
51219,7,2025-03-09
51220,458,2025-07-27
51221,980,2025-03-16
51222,415,2025-07-26
51223,685,2025-11-24
51224,526,2025-11-18
51225,215,2025-11-01
51226,318,2025-03-30
51227,524,2025-03-11
51228,105,2025-02-28
51229,415,2025-02-16
51230,415,2025-08-13
51231,835,2025-08-29
51232,124,2025-11-19
51233,843,2025-02-02
51234,411,2025-04-07
51235,652,2025-09-23
51236,557,2025-09-06
51237,300,2025-06-06
51238,931,2025-02-25
51239,225,2025-06-26
51240,37,2025-03-04
51241,751,2025-07-15
51242,622,2025-11-26
51243,891,2025-03-13
51244,458,2025-02-13
51245,17,2025-09-27
51246,21,2025-01-09
51247,434,2025-12-25
51248,250,2025-10-10
51249,923,2025-05-28
51250,119,2025-05-13
51251,881,2025-05-22
51252,217,2025-05-25
51253,120,2025-11-03
51254,275,2025-10-19
51255,145,2025-03-16
51256,402,2025-03-07
51257,331,2025-07-17
51258,530,2025-08-26
51259,538,2025-09-23
51260,1,2025-04-25
51261,125,2025-06-26
51262,162,2025-02-08
51263,195,2025-06-16
51264,94,2025-09-08
51265,315,2025-04-22
51266,550,2025-04-27
51267,309,2025-06-18
51268,330,2025-11-13
51269,470,2025-08-09
51270,549,2025-12-02
51271,331,2025-01-23
51272,222,2025-11-06
51273,410,2025-01-16
51274,25,2025-04-28
51275,493,2025-06-05
51276,942,2025-03-28
51277,398,2025-12-28
51278,109,2025-11-22
51279,708,2025-07-28
51280,127,2025-06-15
51281,194,2025-10-06
51282,147,2025-09-16
51283,884,2025-06-25
51284,982,2025-10-29
51285,570,2025-03-12
51286,618,2025-04-12
51287,646,2025-01-07
51288,611,2025-02-13
51289,545,2025-03-14
51290,987,2025-08-17
51291,734,2025-11-09
51292,89,2025-08-04
51293,392,2025-06-12
51294,975,2025-04-09
51295,404,2025-02-07
51296,205,2025-08-02
51297,869,2025-02-21
51298,624,2025-10-16
51299,563,2025-05-30
51300,421,2025-05-08
51301,125,2025-01-10
51302,384,2025-03-30
51303,438,2025-01-05
51304,932,2025-09-22
51305,308,2025-06-28
51306,150,2025-10-14
51307,428,2025-07-26
51308,998,2025-12-15
51309,483,2025-10-14
51310,380,2025-02-23
51311,667,2025-02-12
51312,649,2025-11-21
51313,300,2025-04-09
51314,968,2025-10-07
51315,593,2025-08-18
51316,58,2025-09-14
51317,408,2025-04-08
51318,923,2025-04-25
51319,394,2025-07-22
51320,568,2025-01-09
51321,613,2025-04-24
51322,705,2025-07-05
51323,873,2025-03-16
51324,150,2025-04-15
51325,517,2025-12-25
51326,534,2025-04-16
51327,153,2025-11-26
51328,674,2025-12-05
51329,119,2025-09-03
51330,457,2025-02-25
51331,331,2025-03-17
51332,155,2025-12-07
51333,823,2025-01-01
51334,245,2025-07-03
51335,256,2025-08-06
51336,855,2025-11-02
51337,878,2025-11-23
51338,35,2025-04-14
51339,278,2025-07-03
51340,709,2025-08-20
51341,779,2025-12-19
51342,1000,2025-07-23
51343,555,2025-02-14
51344,8,2025-12-04
51345,874,2025-07-07
51346,162,2025-03-07
51347,121,2025-03-11
51348,675,2025-03-16
51349,604,2025-09-21
51350,60,2025-12-13
51351,170,2025-06-11
51352,590,2025-02-05
51353,256,2025-11-21
51354,685,2025-08-20
51355,412,2025-07-28
51356,589,2025-01-23
51357,475,2025-12-21
51358,366,2025-01-29
51359,343,2025-08-11
51360,698,2025-08-06
51361,515,2025-07-07
51362,595,2025-07-21
51363,578,2025-05-26
51364,208,2025-07-29
51365,914,2025-05-13
51366,564,2025-06-22
51367,719,2025-09-05
51368,882,2025-09-28
51369,925,2025-02-25
51370,667,2025-12-29
51371,788,2025-02-05
51372,472,2025-04-11
51373,738,2025-05-07
51374,322,2025-04-29
51375,712,2025-05-09
51376,86,2025-04-28
51377,915,2025-06-09
51378,245,2025-10-06
51379,657,2025-10-30
51380,12,2025-05-08
51381,156,2025-04-05
51382,987,2025-09-05
51383,834,2025-01-22
51384,223,2025-06-12
51385,131,2025-03-22
51386,815,2025-08-10
51387,991,2025-01-29
51388,169,2025-10-30
51389,664,2025-04-09
51390,284,2025-07-07
51391,745,2025-07-28
51392,419,2025-06-23
51393,126,2025-06-13
51394,325,2025-04-08
51395,539,2025-10-09
51396,799,2025-07-08
51397,22,2025-03-20
51398,958,2025-04-06
51399,650,2025-06-10
51400,876,2025-11-04
51401,931,2025-12-17
51402,154,2025-05-22
51403,94,2025-05-25
51404,777,2025-02-17
51405,188,2025-07-19
51406,148,2025-03-29
51407,469,2025-10-27
51408,914,2025-07-15
51409,796,2025-03-22
51410,518,2025-12-01
51411,197,2025-10-25
51412,337,2025-04-20
51413,689,2025-02-13
51414,158,2025-04-07
51415,525,2025-05-18
51416,12,2025-05-29
51417,326,2025-10-28
51418,248,2025-12-20
51419,682,2025-09-30
51420,915,2025-11-05
51421,147,2025-02-15
51422,798,2025-02-24
51423,656,2025-11-28
51424,970,2025-08-13
51425,912,2025-03-28
51426,101,2025-10-17
51427,744,2025-03-05
51428,593,2025-10-08
51429,114,2025-11-19
51430,258,2025-06-28
51431,927,2025-08-28
51432,543,2025-09-25
51433,339,2025-11-18
51434,321,2025-08-02
51435,838,2025-04-18
51436,284,2025-03-15
51437,159,2025-05-10
51438,574,2025-01-21
51439,993,2025-09-13
51440,184,2025-05-15
51441,256,2025-09-17
51442,470,2025-01-23
51443,200,2025-04-28
51444,651,2025-05-25
51445,254,2025-02-01
51446,129,2025-10-30
51447,262,2025-08-07
51448,931,2025-11-05
51449,935,2025-10-20
51450,506,2025-01-13
51451,401,2025-11-12
51452,820,2025-01-26
51453,195,2025-11-14
51454,654,2025-09-02
51455,681,2025-10-27
51456,711,2025-07-02
51457,218,2025-02-28
51458,717,2025-02-24
51459,612,2025-02-13
51460,876,2025-10-22
51461,175,2025-07-14
51462,614,2025-03-21
51463,830,2025-02-15
51464,279,2025-01-29
51465,744,2025-04-05
51466,100,2025-10-01
51467,719,2025-11-22
51468,607,2025-08-10
51469,193,2025-12-30
51470,67,2025-05-24
51471,746,2025-05-02
51472,242,2025-09-10
51473,498,2025-02-19
51474,61,2025-11-29
51475,964,2025-10-12
51476,549,2025-01-13
51477,932,2025-03-10
51478,161,2025-08-18
51479,206,2025-09-27
51480,611,2025-03-21
51481,605,2025-09-30
51482,791,2025-06-23
51483,929,2025-09-04
51484,822,2025-06-04
51485,141,2025-06-15
51486,310,2025-05-23
51487,914,2025-02-27
51488,549,2025-03-11
51489,868,2025-03-03
51490,564,2025-10-20
51491,50,2025-06-04
51492,473,2025-05-19
51493,825,2025-11-09
51494,656,2025-11-20
51495,133,2025-03-27
51496,211,2025-05-10
51497,855,2025-05-31
51498,980,2025-11-03
51499,753,2025-09-03
51500,99,2025-07-18
51501,620,2025-03-27
51502,830,2025-05-21
51503,641,2025-01-11
51504,595,2025-09-14
51505,468,2025-12-02
51506,245,2025-10-15
51507,281,2025-04-23
51508,746,2025-06-26
51509,70,2025-12-16
51510,85,2025-06-05
51511,397,2025-11-03
51512,775,2025-07-30
51513,658,2025-07-02
51514,590,2025-08-02
51515,535,2025-03-23
51516,111,2025-06-05
51517,332,2025-04-22
51518,80,2025-10-04
51519,759,2025-08-12
51520,751,2025-05-26
51521,259,2025-10-28
51522,293,2025-06-15
51523,318,2025-12-14
51524,890,2025-08-09
51525,489,2025-11-20
51526,763,2025-12-27
51527,449,2025-04-30
51528,699,2025-04-06
51529,529,2025-11-02
51530,279,2025-03-26
51531,877,2025-10-02
51532,709,2025-03-06
51533,770,2025-11-14
51534,949,2025-09-09
51535,249,2025-07-10
51536,92,2025-06-13
51537,583,2025-08-21
51538,327,2025-05-22
51539,436,2025-05-26
51540,235,2025-03-16
51541,399,2025-02-27
51542,394,2025-11-22
51543,351,2025-10-01
51544,743,2025-06-11
51545,593,2025-10-31
51546,475,2025-08-10
51547,113,2025-08-07
51548,571,2025-02-11
51549,176,2025-07-16
51550,315,2025-02-09
51551,415,2025-09-07
51552,142,2025-01-25
51553,390,2025-07-07
51554,267,2025-05-15
51555,850,2025-02-17
51556,860,2025-06-22
51557,5,2025-03-15
51558,603,2025-03-31
51559,641,2025-11-21
51560,378,2025-05-08
51561,470,2025-05-28
51562,790,2025-01-03
51563,378,2025-04-20
51564,65,2025-05-09
51565,373,2025-09-20
51566,254,2025-02-13
51567,383,2025-12-06
51568,231,2025-02-16
51569,150,2025-08-27
51570,986,2025-01-02
51571,129,2025-10-27
51572,707,2025-09-12
51573,718,2025-11-02
51574,618,2025-12-06
51575,912,2025-11-01
51576,5,2025-08-15
51577,302,2025-11-03
51578,185,2025-02-05
51579,577,2025-08-24
51580,636,2025-12-28
51581,898,2025-05-18
51582,380,2025-12-23
51583,236,2025-07-04
51584,925,2025-06-20
51585,673,2025-04-20
51586,765,2025-02-09
51587,445,2025-11-16
51588,448,2025-09-21
51589,390,2025-05-27
51590,750,2025-12-17
51591,211,2025-03-09
51592,976,2025-10-12
51593,176,2025-06-15
51594,461,2025-08-16
51595,315,2025-01-14
51596,643,2025-08-11
51597,681,2025-09-05
51598,919,2025-12-23
51599,790,2025-05-07
51600,249,2025-01-27
51601,207,2025-01-23
51602,887,2025-02-24
51603,488,2025-04-20
51604,98,2025-10-31
51605,825,2025-03-13
51606,649,2025-02-22
51607,26,2025-01-12
51608,783,2025-05-20
51609,608,2025-08-09
51610,615,2025-04-13
51611,865,2025-06-30
51612,496,2025-03-30
51613,462,2025-10-20
51614,618,2025-01-10
51615,198,2025-03-15
51616,152,2025-07-26
51617,844,2025-11-04
51618,216,2025-05-27
51619,505,2025-01-26
51620,270,2025-07-21
51621,231,2025-04-09
51622,598,2025-04-22
51623,803,2025-12-03
51624,442,2025-12-10
51625,139,2025-04-05
51626,245,2025-08-04
51627,165,2025-07-17
51628,883,2025-12-17
51629,320,2025-12-12
51630,374,2025-05-08
51631,72,2025-01-10
51632,447,2025-01-01
51633,914,2025-01-02
51634,410,2025-10-13
51635,652,2025-09-28
51636,182,2025-10-29
51637,143,2025-02-20
51638,732,2025-01-22
51639,66,2025-03-04
51640,449,2025-08-17
51641,317,2025-01-04
51642,17,2025-08-30
51643,532,2025-11-21
51644,965,2025-02-23
51645,70,2025-09-27
51646,816,2025-07-21
51647,540,2025-12-11
51648,724,2025-03-30
51649,97,2025-03-24
51650,870,2025-01-07
51651,12,2025-09-15
51652,907,2025-11-13
51653,658,2025-01-07
51654,338,2025-06-29
51655,8,2025-09-22
51656,611,2025-10-13
51657,88,2025-12-06
51658,609,2025-09-21
51659,774,2025-12-02
51660,268,2025-12-29
51661,239,2025-12-05
51662,222,2025-06-09
51663,225,2025-05-29
51664,114,2025-06-06
51665,250,2025-12-14
51666,660,2025-04-13
51667,303,2025-10-02
51668,781,2025-08-17
51669,820,2025-01-23
51670,761,2025-06-27
51671,540,2025-03-13
51672,317,2025-09-23
51673,930,2025-06-13
51674,206,2025-05-11
51675,465,2025-01-24
51676,454,2025-02-17
51677,746,2025-10-06
51678,547,2025-11-11
51679,800,2025-04-17
51680,920,2025-10-30
51681,391,2025-07-21
51682,875,2025-05-09
51683,170,2025-06-14
51684,917,2025-09-09
51685,178,2025-11-28
51686,851,2025-06-29
51687,391,2025-05-07
51688,965,2025-10-05
51689,130,2025-07-11
51690,466,2025-05-23
51691,902,2025-06-17
51692,48,2025-07-15
51693,266,2025-02-21
51694,84,2025-01-22
51695,322,2025-08-31
51696,391,2025-03-05
51697,619,2025-07-14
51698,258,2025-10-13
51699,159,2025-03-20
51700,170,2025-05-20
51701,939,2025-12-24
51702,954,2025-01-13
51703,222,2025-10-03
51704,196,2025-03-03
51705,55,2025-11-27
51706,960,2025-05-31
51707,707,2025-01-03
51708,761,2025-09-20
51709,291,2025-02-23
51710,641,2025-05-13
51711,60,2025-07-03
51712,677,2025-09-29
51713,580,2025-06-02
51714,332,2025-11-10
51715,711,2025-06-25
51716,647,2025-05-05
51717,439,2025-05-04
51718,187,2025-10-20
51719,24,2025-08-31
51720,938,2025-02-16
51721,282,2025-10-01
51722,302,2025-06-01
51723,682,2025-05-08
51724,256,2025-02-05
51725,376,2025-12-31
51726,712,2025-01-20
51727,596,2025-12-30
51728,657,2025-01-24
51729,5,2025-07-04
51730,452,2025-02-08
51731,476,2025-06-29
51732,633,2025-11-02
51733,152,2025-08-04
51734,160,2025-07-18
51735,763,2025-02-13
51736,674,2025-12-12
51737,812,2025-05-18
51738,271,2025-07-16
51739,998,2025-11-24
51740,273,2025-08-18
51741,651,2025-09-26
51742,163,2025-03-09
51743,919,2025-06-17
51744,333,2025-07-17
51745,803,2025-03-06
51746,332,2025-05-21
51747,791,2025-10-31
51748,455,2025-12-06
51749,63,2025-10-28
51750,191,2025-12-07
51751,684,2025-12-31
51752,194,2025-03-14
51753,276,2025-11-09
51754,542,2025-08-15
51755,254,2025-11-10
51756,129,2025-08-21
51757,625,2025-02-15
51758,689,2025-07-25
51759,734,2025-10-05
51760,944,2025-02-15
51761,125,2025-07-04
51762,427,2025-08-27
51763,234,2025-06-19
51764,902,2025-10-19
51765,540,2025-02-16
51766,99,2025-05-07
51767,693,2025-12-14
51768,43,2025-07-07
51769,275,2025-03-08
51770,722,2025-02-12
51771,507,2025-08-05
51772,762,2025-12-06
51773,572,2025-01-18
51774,844,2025-02-09
51775,563,2025-05-17
51776,57,2025-03-18
51777,72,2025-02-14
51778,777,2025-04-19
51779,39,2025-08-23
51780,377,2025-10-29
51781,17,2025-04-22
51782,304,2025-09-13
51783,596,2025-10-28
51784,174,2025-01-03
51785,467,2025-11-08
51786,997,2025-03-08
51787,71,2025-09-08
51788,64,2025-10-01
51789,272,2025-11-05
51790,828,2025-05-28
51791,406,2025-08-29
51792,640,2025-01-10
51793,34,2025-06-13
51794,736,2025-12-18
51795,68,2025-02-27
51796,712,2025-02-25
51797,148,2025-09-13
51798,859,2025-07-06
51799,297,2025-06-16
51800,184,2025-04-01
51801,337,2025-03-04
51802,1,2025-09-27
51803,166,2025-05-11
51804,599,2025-10-11
51805,301,2025-06-11
51806,354,2025-05-25
51807,808,2025-03-25
51808,124,2025-08-29
51809,396,2025-04-14
51810,187,2025-11-28
51811,483,2025-05-30
51812,332,2025-10-25
51813,47,2025-06-21
51814,71,2025-06-01
51815,853,2025-06-15
51816,57,2025-06-11
51817,783,2025-06-24
51818,917,2025-11-20
51819,466,2025-09-14
51820,313,2025-01-13
51821,777,2025-01-22
51822,983,2025-01-09
51823,121,2025-09-10
51824,965,2025-03-17
51825,944,2025-05-21
51826,143,2025-10-30
51827,55,2025-02-18
51828,715,2025-02-25
51829,78,2025-01-29
51830,601,2025-04-15
51831,65,2025-02-02
51832,691,2025-08-18
51833,232,2025-09-26
51834,97,2025-03-09
51835,67,2025-07-11
51836,189,2025-04-21
51837,541,2025-01-30
51838,77,2025-06-20
51839,803,2025-09-12
51840,605,2025-03-25
51841,298,2025-10-15
51842,987,2025-12-29
51843,659,2025-01-21
51844,672,2025-03-01
51845,174,2025-04-16
51846,711,2025-11-07
51847,560,2025-02-21
51848,985,2025-06-21
51849,478,2025-07-16
51850,679,2025-02-17
51851,342,2025-01-16
51852,41,2025-02-13
51853,128,2025-01-21
51854,868,2025-07-02
51855,739,2025-12-08
51856,365,2025-05-10
51857,698,2025-04-04
51858,5,2025-03-27
51859,38,2025-12-25
51860,508,2025-12-17
51861,625,2025-08-25
51862,938,2025-06-19
51863,760,2025-02-28
51864,258,2025-12-06
51865,816,2025-01-01
51866,492,2025-03-01
51867,827,2025-09-05
51868,174,2025-03-08
51869,27,2025-02-09
51870,58,2025-08-06
51871,991,2025-01-10
51872,81,2025-04-09
51873,940,2025-08-23
51874,728,2025-03-09
51875,147,2025-10-05
51876,865,2025-02-04
51877,145,2025-08-12
51878,144,2025-01-28
51879,576,2025-09-25
51880,289,2025-10-02
51881,291,2025-10-18
51882,196,2025-04-13
51883,608,2025-03-28
51884,27,2025-12-24
51885,246,2025-09-24
51886,554,2025-03-08
51887,487,2025-01-11
51888,700,2025-05-10
51889,217,2025-08-31
51890,648,2025-05-17
51891,760,2025-10-22
51892,389,2025-07-02
51893,257,2025-12-28
51894,556,2025-11-14
51895,579,2025-06-22
51896,95,2025-11-01
51897,566,2025-06-13
51898,155,2025-01-04
51899,569,2025-04-23
51900,932,2025-05-30
51901,538,2025-12-23
51902,762,2025-10-30
51903,310,2025-02-23
51904,923,2025-01-01
51905,813,2025-07-13
51906,917,2025-07-14
51907,742,2025-09-26
51908,650,2025-04-05
51909,526,2025-10-24
51910,929,2025-05-31
51911,849,2025-05-03
51912,417,2025-06-03
51913,86,2025-12-11
51914,4,2025-05-23
51915,234,2025-07-24
51916,63,2025-11-22
51917,212,2025-01-07
51918,110,2025-07-15
51919,982,2025-09-16
51920,96,2025-11-26
51921,627,2025-01-23
51922,352,2025-09-23
51923,175,2025-10-20
51924,702,2025-05-09
51925,971,2025-09-30
51926,791,2025-06-30
51927,976,2025-08-29
51928,591,2025-05-23
51929,674,2025-03-06
51930,147,2025-10-30
51931,853,2025-03-21
51932,748,2025-03-10
51933,255,2025-11-20
51934,355,2025-12-08
51935,611,2025-08-11
51936,13,2025-07-31
51937,818,2025-05-12
51938,281,2025-08-12
51939,75,2025-08-11
51940,331,2025-07-08
51941,836,2025-08-28
51942,275,2025-07-22
51943,540,2025-11-17
51944,812,2025-09-01
51945,34,2025-05-21
51946,760,2025-08-28
51947,289,2025-03-25
51948,696,2025-03-20
51949,189,2025-10-29
51950,140,2025-08-01
51951,789,2025-01-20
51952,808,2025-05-10
51953,982,2025-12-26
51954,678,2025-08-21
51955,466,2025-11-14
51956,195,2025-07-19
51957,296,2025-01-16
51958,649,2025-03-07
51959,347,2025-02-03
51960,484,2025-09-26
51961,169,2025-10-04
51962,440,2025-06-16
51963,238,2025-09-22
51964,113,2025-07-21
51965,132,2025-09-28
51966,519,2025-09-03
51967,367,2025-06-16
51968,100,2025-08-27
51969,515,2025-04-27
51970,165,2025-10-01
51971,16,2025-11-30
51972,133,2025-03-17
51973,449,2025-09-01
51974,955,2025-02-10
51975,242,2025-05-18
51976,285,2025-09-02
51977,243,2025-04-12
51978,356,2025-03-28
51979,718,2025-05-21
51980,323,2025-02-11
51981,658,2025-08-17
51982,899,2025-02-17
51983,947,2025-05-02
51984,563,2025-04-25
51985,714,2025-12-20
51986,920,2025-12-29
51987,787,2025-01-29
51988,300,2025-02-27
51989,133,2025-09-25
51990,115,2025-04-19
51991,883,2025-08-24
51992,557,2025-12-03
51993,297,2025-03-01
51994,346,2025-12-18
51995,282,2025-01-20
51996,802,2025-03-25
51997,613,2025-07-05
51998,880,2025-11-18
51999,302,2025-07-22
52000,473,2025-02-20
52001,122,2025-04-01
52002,972,2025-10-05
52003,512,2025-07-24
52004,554,2025-01-05
52005,414,2025-07-03
52006,271,2025-05-29
52007,949,2025-01-01
52008,489,2025-04-01
52009,675,2025-12-08
52010,38,2025-09-14
52011,276,2025-01-26
52012,805,2025-01-06
52013,88,2025-05-07
52014,102,2025-06-19
52015,810,2025-06-15
52016,309,2025-09-12
52017,274,2025-03-05
52018,566,2025-01-18
52019,195,2025-09-03
52020,43,2025-11-24
52021,5,2025-03-03
52022,80,2025-05-12
52023,159,2025-08-17
52024,697,2025-03-02
52025,298,2025-11-10
52026,72,2025-03-24
52027,15,2025-07-14
52028,478,2025-05-04
52029,841,2025-09-01
52030,339,2025-03-14
52031,64,2025-02-05
52032,229,2025-07-06
52033,500,2025-11-12
52034,189,2025-08-20
52035,979,2025-10-03
52036,764,2025-06-08
52037,345,2025-02-21
52038,952,2025-06-05
52039,326,2025-12-27
52040,141,2025-10-13
52041,939,2025-09-14
52042,960,2025-04-20
52043,313,2025-08-07
52044,595,2025-08-16
52045,174,2025-08-27
52046,642,2025-11-22
52047,691,2025-09-06
52048,710,2025-03-22
52049,569,2025-03-22
52050,705,2025-08-15
52051,556,2025-11-13
52052,820,2025-12-13
52053,180,2025-08-11
52054,484,2025-07-13
52055,417,2025-10-25
52056,534,2025-12-23
52057,143,2025-01-11
52058,324,2025-04-24
52059,955,2025-05-02
52060,106,2025-07-25
52061,636,2025-04-18
52062,665,2025-04-24
52063,475,2025-01-09
52064,34,2025-01-02
52065,35,2025-06-14
52066,276,2025-12-31
52067,103,2025-04-18
52068,95,2025-03-29
52069,161,2025-04-07
52070,191,2025-12-22
52071,839,2025-08-31
52072,639,2025-08-27
52073,31,2025-03-11
52074,629,2025-11-26
52075,137,2025-03-13
52076,422,2025-12-20
52077,39,2025-12-14
52078,91,2025-07-27
52079,133,2025-11-13
52080,434,2025-12-31
52081,464,2025-07-31
52082,353,2025-10-08
52083,621,2025-08-04
52084,721,2025-07-11
52085,729,2025-05-03
52086,580,2025-08-28
52087,546,2025-04-08
52088,492,2025-03-12
52089,238,2025-04-11
52090,487,2025-01-05
52091,11,2025-12-07
52092,967,2025-04-04
52093,371,2025-10-19
52094,757,2025-06-08
52095,957,2025-05-04
52096,497,2025-03-25
52097,862,2025-10-27
52098,480,2025-07-07
52099,133,2025-06-14
52100,27,2025-08-29
52101,136,2025-10-20
52102,943,2025-08-28
52103,476,2025-06-20
52104,320,2025-11-23
52105,447,2025-11-23
52106,256,2025-12-19
52107,871,2025-02-03
52108,1000,2025-11-22
52109,85,2025-03-12
52110,719,2025-08-15
52111,336,2025-08-29
52112,48,2025-03-17
52113,923,2025-01-03
52114,62,2025-12-11
52115,206,2025-11-22
52116,26,2025-03-05
52117,472,2025-08-08
52118,600,2025-02-25
52119,321,2025-07-26
52120,72,2025-04-26
52121,117,2025-10-02
52122,934,2025-07-29
52123,806,2025-07-01
52124,937,2025-09-06
52125,531,2025-06-23
52126,547,2025-01-05
52127,786,2025-08-06
52128,617,2025-10-11
52129,437,2025-06-28
52130,292,2025-03-05
52131,486,2025-01-03
52132,64,2025-04-19
52133,193,2025-10-08
52134,738,2025-04-28
52135,869,2025-12-15
52136,102,2025-05-02
52137,97,2025-06-06
52138,86,2025-10-05
52139,792,2025-08-13
52140,312,2025-01-15
52141,327,2025-01-28
52142,13,2025-03-13
52143,973,2025-11-15
52144,435,2025-01-09
52145,798,2025-01-27
52146,708,2025-10-12
52147,142,2025-08-16
52148,802,2025-12-26
52149,551,2025-03-22
52150,605,2025-08-29
52151,201,2025-02-19
52152,847,2025-08-04
52153,932,2025-02-08
52154,407,2025-11-28
